  2574,  13.253,      7765  
  2575,  13.256,      7687  
  2576,  13.259,      8209  
  2577,  13.263,      7466  
  2578,  13.266,      7767  
  2579,  13.269,      8272  
  2580,  13.272,      7891  
  2581,  13.275,      7934  
  2582,  13.278,      7574  
  2583,  13.282,      7894  
  2584,  13.285,      8897  
  2585,  13.288,      7534  
  2586,  13.291,      8431  
  2587,  13.294,      7551  
  2588,  13.298,      8117  
  2589,  13.301,      7566  
  2590,  13.304,      7829  
  2591,  13.307,      8060  
  2592,  13.310,      7603  
  2593,  13.313,      7241  
  2594,  13.317,      6794  
  2595,  13.320,      7255  
  2596,  13.323,      8121  
  2597,  13.326,      7816  
  2598,  13.329,      7684  
  2599,  13.332,      7606  
  2600,  13.336,      7789  
  2601,  13.339,      8197  
  2602,  13.342,      7351  
  2603,  13.345,      7320  
  2604,  13.348,      7984  
  2605,  13.351,      7254  
  2606,  13.355,      7439  
  2607,  13.358,      7266  
  2608,  13.361,      8594  
  2609,  13.364,      8007  
  2610,  13.367,      9104  
  2611,  13.370,      6848  
  2612,  13.374,      7000  
  2613,  13.377,      7573  
  2614,  13.380,      6347  
  2615,  13.383,      8271  
  2616,  13.386,      7830  
  2617,  13.390,      6876  
  2618,  13.393,      8541  
  2619,  13.396,      7541  
  2620,  13.399,      7268  
  2621,  13.402,      8402  
  2622,  13.405,      6976  
  2623,  13.409,      8229  
  2624,  13.412,      8354  
  2625,  13.415,      7601  
  2626,  13.418,      7433  
  2627,  13.421,      8307  
  2628,  13.424,      7851  
  2629,  13.428,      7726  
  2630,  13.431,      6469  
  2631,  13.434,      7295  
  2632,  13.437,      7038  
  2633,  13.440,      8684  
  2634,  13.443,      8559  
  2635,  13.447,      7653  
  2636,  13.450,      8182  
  2637,  13.453,      7727  
  2638,  13.456,      7745  
  2639,  13.459,      7783  
  2640,  13.462,      7383  
  2641,  13.466,      7193  
  2642,  13.469,      8068  
  2643,  13.472,      7276  
  2644,  13.475,      7708  
  2645,  13.478,      7267  
  2646,  13.482,      8383  
  2647,  13.485,      7758  
  2648,  13.488,      7630  
  2649,  13.491,      8367  
  2650,  13.494,      8083  
  2651,  13.497,      7421  
  2652,  13.501,      7436  
  2653,  13.504,      7340  
  2654,  13.507,      7753  
  2655,  13.510,      7347  
  2656,  13.513,      6792  
  2657,  13.516,      7832  
  2658,  13.520,      8998  
  2659,  13.523,      7530  
  2660,  13.526,      8263  
  2661,  13.529,      7418  
  2662,  13.532,      8183  
  2663,  13.535,      8170  
  2664,  13.539,      7584  
  2665,  13.542,      7715  
  2666,  13.545,      7818  
  2667,  13.548,      6898  
  2668,  13.551,      7355  
  2669,  13.554,      7571  
  2670,  13.558,      7848  
  2671,  13.561,      7981  
  2672,  13.564,      6957  
  2673,  13.567,      7613  
  2674,  13.570,      6674  
  2675,  13.574,      8688  
  2676,  13.577,      8069  
  2677,  13.580,      7594  
  2678,  13.583,      7694  
  2679,  13.586,      7268  
  2680,  13.589,      7627  
  2681,  13.593,      6908  
  2682,  13.596,      7142  
  2683,  13.599,      7299  
  2684,  13.602,      7722  
  2685,  13.605,      6765  
  2686,  13.608,      7709  
  2687,  13.612,      6246  
  2688,  13.615,      6924  
  2689,  13.618,      7230  
  2690,  13.621,      7361  
  2691,  13.624,      8144  
  2692,  13.627,      7999  
  2693,  13.631,      6664  
  2694,  13.634,      7513  
  2695,  13.637,      7007  
  2696,  13.640,      7401  
  2697,  13.643,      8015  
  2698,  13.646,      8890  
  2699,  13.650,      7889  
  2700,  13.653,      7474  
  2701,  13.656,      7123  
  2702,  13.659,      7114  
  2703,  13.662,      8336  
  2704,  13.666,      8790  
  2705,  13.669,      8079  
  2706,  13.672,      8392  
  2707,  13.675,      7556  
  2708,  13.678,      7750  
  2709,  13.681,      7720  
  2710,  13.685,      7240  
  2711,  13.688,      7867  
  2712,  13.691,      7625  
  2713,  13.694,      7719  
  2714,  13.697,      7815  
  2715,  13.700,      8009  
  2716,  13.704,      7163  
  2717,  13.707,      7586  
  2718,  13.710,      7928  
  2719,  13.713,      8004  
  2720,  13.716,      7143  
  2721,  13.719,      8003  
  2722,  13.723,      7436  
  2723,  13.726,      7719  
  2724,  13.729,      6819  
  2725,  13.732,      7479  
  2726,  13.735,      6753  
  2727,  13.739,      7721  
  2728,  13.742,      8800  
  2729,  13.745,      8314  
  2730,  13.748,      6761  
  2731,  13.751,      6731  
  2732,  13.754,      7574  
  2733,  13.758,      7332  
  2734,  13.761,      7292  
  2735,  13.764,      7140  
  2736,  13.767,      7376  
  2737,  13.770,      8312  
  2738,  13.773,      7367  
  2739,  13.777,      7952  
  2740,  13.780,      7992  
  2741,  13.783,      8043  
  2742,  13.786,      7713  
  2743,  13.789,      7798  
  2744,  13.792,      7508  
  2745,  13.796,      7209  
  2746,  13.799,      7899  
  2747,  13.802,      7464  
  2748,  13.805,      8179  
  2749,  13.808,      8312  
  2750,  13.811,      7155  
  2751,  13.815,      8006  
  2752,  13.818,      7283  
  2753,  13.821,      7243  
  2754,  13.824,      6931  
  2755,  13.827,      7680  
  2756,  13.831,      7343  
  2757,  13.834,      8623  
  2758,  13.837,      8033  
  2759,  13.840,      7349  
  2760,  13.843,      8152  
  2761,  13.846,      7149  
  2762,  13.850,      8043  
  2763,  13.853,      7709  
  2764,  13.856,      7038  
  2765,  13.859,      7070  
  2766,  13.862,      7545  
  2767,  13.865,      7333  
  2768,  13.869,      7219  
  2769,  13.872,      6989  
  2770,  13.875,      7056  
  2771,  13.878,      7387  
  2772,  13.881,      7967  
  2773,  13.884,      8426  
  2774,  13.888,      6866  
  2775,  13.891,      7250  
  2776,  13.894,      6692  
  2777,  13.897,      8091  
  2778,  13.900,      7227  
  2779,  13.903,      8489  
  2780,  13.907,      7278  
  2781,  13.910,      7874  
  2782,  13.913,      7450  
  2783,  13.916,      7485  
  2784,  13.919,      7714  
  2785,  13.923,      8470  
  2786,  13.926,      7307  
  2787,  13.929,      7062  
  2788,  13.932,      7519  
  2789,  13.935,      8309  
  2790,  13.938,      9500  
  2791,  13.942,      8410  
  2792,  13.945,      8226  
  2793,  13.948,      8330  
  2794,  13.951,      7281  
  2795,  13.954,      7158  
  2796,  13.957,      7774  
  2797,  13.961,      8127  
  2798,  13.964,      7422  
  2799,  13.967,      7809  
  2800,  13.970,      7165  
  2801,  13.973,      8319  
  2802,  13.976,      7818  
  2803,  13.980,      8008  
  2804,  13.983,      8085  
  2805,  13.986,      7176  
  2806,  13.989,      7237  
  2807,  13.992,      7920  
  2808,  13.995,      8368  
  2809,  13.999,      7651  
  2810,  14.002,      7029  
  2811,  14.005,      7184  
  2812,  14.008,      7392  
  2813,  14.011,      8535  
  2814,  14.015,      7712  
  2815,  14.018,      7741  
  2816,  14.021,      6972  
  2817,  14.024,      7043  
  2818,  14.027,      8081  
  2819,  14.030,      7498  
  2820,  14.034,      7050  
  2821,  14.037,      6910  
  2822,  14.040,      6164  
  2823,  14.043,      7326  
  2824,  14.046,      8383  
  2825,  14.049,      7823  
  2826,  14.053,     12882  
  2827,  14.056,     17044  
  2828,  14.059,     17928  
  2829,  14.062,     19195  
  2830,  14.065,     21865  
  2831,  14.068,     22615  
  2832,  14.072,     23889  
  2833,  14.075,     24371  
  2834,  14.078,     25693  
  2835,  14.081,     27676  
  2836,  14.084,     26610  
  2837,  14.087,     25127  
  2838,  14.091,     27230  
  2839,  14.094,     26255  
  2840,  14.097,     29477  
  2841,  14.100,     28110  
  2842,  14.103,     26243  
  2843,  14.107,     26276  
  2844,  14.110,     25705  
  2845,  14.113,     24523  
  2846,  14.116,     25187  
  2847,  14.119,     26683  
  2848,  14.122,     24494  
  2849,  14.126,     23130  
  2850,  14.129,     24579  
  2851,  14.132,     21375  
  2852,  14.135,     20903  
  2853,  14.138,     20779  
  2854,  14.141,     18540  
  2855,  14.145,     19280  
  2856,  14.148,     19502  
  2857,  14.151,     17593  
  2858,  14.154,     16060  
  2859,  14.157,     13497  
  2860,  14.160,     17162  
  2861,  14.164,     15778  
  2862,  14.167,     15743  
  2863,  14.170,     15613  
  2864,  14.173,     14573  
  2865,  14.176,     15216  
  2866,  14.179,     13933  
  2867,  14.183,     14109  
  2868,  14.186,     13491  
  2869,  14.189,     13229  
  2870,  14.192,     12539  
  2871,  14.195,     11969  
  2872,  14.199,     11699  
  2873,  14.202,     11734  
  2874,  14.205,     11948  
  2875,  14.208,     11982  
  2876,  14.211,     11154  
  2877,  14.214,     11321  
  2878,  14.218,     11522  
  2879,  14.221,     11920  
  2880,  14.224,     10166  
  2881,  14.227,     11452  
  2882,  14.230,     11743  
  2883,  14.233,     10720  
  2884,  14.237,     10156  
  2885,  14.240,     10767  
  2886,  14.243,     11186  
  2887,  14.246,     10772  
  2888,  14.249,     12318  
  2889,  14.252,     10988  
  2890,  14.256,     10357  
  2891,  14.259,      9565  
  2892,  14.262,     11028  
  2893,  14.265,      9375  
  2894,  14.268,     10321  
  2895,  14.272,      9594  
  2896,  14.275,     11257  
  2897,  14.278,      9993  
  2898,  14.281,      9784  
  2899,  14.284,      9876  
  2900,  14.287,      8430  
  2901,  14.291,      9639  
  2902,  14.294,      9776  
  2903,  14.297,      9605  
  2904,  14.300,     10367  
  2905,  14.303,      9739  
  2906,  14.306,     10402  
  2907,  14.310,      9003  
  2908,  14.313,     10135  
  2909,  14.316,     10209  
  2910,  14.319,     11185  
  2911,  14.322,     11733  
  2912,  14.325,     12469  
  2913,  14.329,     14763  
  2914,  14.332,     12452  
  2915,  14.335,     13806  
  2916,  14.338,     16231  
  2917,  14.341,     17716  
  2918,  14.344,     15974  
  2919,  14.348,     15616  
  2920,  14.351,     16951  
  2921,  14.354,     16495  
  2922,  14.357,     15327  
  2923,  14.360,     16944  
  2924,  14.364,     13433  
  2925,  14.367,     13178  
  2926,  14.370,     13597  
  2927,  14.373,     14005  
  2928,  14.376,     11228  
  2929,  14.379,     10025  
  2930,  14.383,      8307  
  2931,  14.386,      8553  
  2932,  14.389,      9931  
  2933,  14.392,      8225  
  2934,  14.395,      8223  
  2935,  14.398,      8424  
  2936,  14.402,      7516  
  2937,  14.405,      8151  
  2938,  14.408,      8604  
  2939,  14.411,      8300  
  2940,  14.414,      8768  
  2941,  14.417,      8513  
  2942,  14.421,      8346  
  2943,  14.424,      9721  
  2944,  14.427,      8632  
  2945,  14.430,      9202  
  2946,  14.433,      7945  
  2947,  14.436,      8171  
  2948,  14.440,      8364  
  2949,  14.443,      6969  
  2950,  14.446,      7758  
  2951,  14.449,      7257  
  2952,  14.452,      7871  
  2953,  14.456,      9644  
  2954,  14.459,      8137  
  2955,  14.462,      8338  
  2956,  14.465,      7343  
  2957,  14.468,      8087  
  2958,  14.471,      7829  
  2959,  14.475,      7602  
  2960,  14.478,      8874  
  2961,  14.481,      8076  
  2962,  14.484,      7334  
  2963,  14.487,      8248  
  2964,  14.490,      8915  
  2965,  14.494,      7837  
  2966,  14.497,      6513  
  2967,  14.500,      8377  
  2968,  14.503,      7612  
  2969,  14.506,      8001  
  2970,  14.509,      7752  
  2971,  14.513,      7002  
  2972,  14.516,      9269  
  2973,  14.519,      7875  
  2974,  14.522,      8152  
  2975,  14.525,      8356  
  2976,  14.528,      8247  
  2977,  14.532,      7827  
  2978,  14.535,      8670  
  2979,  14.538,      8210  
  2980,  14.541,      8382  
  2981,  14.544,      8677  
  2982,  14.548,      8563  
  2983,  14.551,     10862  
  2984,  14.554,     14038  
  2985,  14.557,     14425  
  2986,  14.560,     17224  
  2987,  14.563,     18729  
  2988,  14.567,     23197  
  2989,  14.570,     23886  
  2990,  14.573,     27333  
  2991,  14.576,     26928  
  2992,  14.579,     31526  
  2993,  14.582,     30438  
  2994,  14.586,     31286  
  2995,  14.589,     32812  
  2996,  14.592,     28441  
  2997,  14.595,     30506  
  2998,  14.598,     26573  
  2999,  14.601,     23536  
  3000,  14.605,     21980  
  3001,  14.608,     19561  
  3002,  14.611,     18522  
  3003,  14.614,     14586  
  3004,  14.617,     13370  
  3005,  14.620,     11715  
  3006,  14.624,     10611  
  3007,  14.627,      7737  
  3008,  14.630,      8854  
  3009,  14.633,      6965  
  3010,  14.636,      7598  
  3011,  14.640,      8308  
  3012,  14.643,      7605  
  3013,  14.646,      8235  
  3014,  14.649,      6894  
  3015,  14.652,      6482  
  3016,  14.655,      7886  
  3017,  14.659,      7399  
  3018,  14.662,      7668  
  3019,  14.665,      7729  
  3020,  14.668,      8945  
  3021,  14.671,      8630  
  3022,  14.674,      7891  
  3023,  14.678,      8608  
  3024,  14.681,      7035  
  3025,  14.684,      9021  
  3026,  14.687,      8801  
  3027,  14.690,      8013  
  3028,  14.693,      8271  
  3029,  14.697,      7628  
  3030,  14.700,      6512  
  3031,  14.703,      6999  
  3032,  14.706,      8045  
  3033,  14.709,      7630  
  3034,  14.713,      7089  
  3035,  14.716,      8949  
  3036,  14.719,      7984  
  3037,  14.722,      6967  
  3038,  14.725,      7447  
  3039,  14.728,      7322  
  3040,  14.732,      8017  
  3041,  14.735,      8071  
  3042,  14.738,      8372  
  3043,  14.741,      6443  
  3044,  14.744,      7911  
  3045,  14.747,      7797  
  3046,  14.751,      6680  
  3047,  14.754,      8668  
  3048,  14.757,      8233  
  3049,  14.760,      7065  
  3050,  14.763,      6756  
  3051,  14.766,      8057  
  3052,  14.770,      8010  
  3053,  14.773,      8312  
  3054,  14.776,      7554  
  3055,  14.779,      7293  
  3056,  14.782,      7586  
  3057,  14.785,      7653  
  3058,  14.789,      7887  
  3059,  14.792,      8193  
  3060,  14.795,      7789  
  3061,  14.798,      7732  
  3062,  14.801,      8400  
  3063,  14.805,      7321  
  3064,  14.808,      6937  
  3065,  14.811,      7844  
  3066,  14.814,      6691  
  3067,  14.817,      6908  
  3068,  14.820,      8730  
  3069,  14.824,      6200  
  3070,  14.827,      7001  
  3071,  14.830,      8835  
  3072,  14.833,      7337  
  3073,  14.836,      7952  
  3074,  14.839,      6644  
  3075,  14.843,      7677  
  3076,  14.846,      7606  
  3077,  14.849,      7933  
  3078,  14.852,      7174  
  3079,  14.855,      7666  
  3080,  14.858,      6907  
  3081,  14.862,      8086  
  3082,  14.865,      8061  
  3083,  14.868,      7614  
  3084,  14.871,      7681  
  3085,  14.874,      7219  
  3086,  14.877,      7871  
  3087,  14.881,      7399  
  3088,  14.884,      7228  
  3089,  14.887,      7561  
  3090,  14.890,      7993  
  3091,  14.893,      7283  
  3092,  14.897,      7756  
  3093,  14.900,      7366  
  3094,  14.903,      8070  
  3095,  14.906,      7493  
  3096,  14.909,      7824  
  3097,  14.912,      8288  
  3098,  14.916,      8618  
  3099,  14.919,      8114  
  3100,  14.922,      8473  
  3101,  14.925,      7686  
  3102,  14.928,      8403  
  3103,  14.931,      7789  
  3104,  14.935,      7763  
  3105,  14.938,      8569  
  3106,  14.941,      7765  
  3107,  14.944,      7742  
  3108,  14.947,      6930  
  3109,  14.950,      7614  
  3110,  14.954,      8078  
  3111,  14.957,      7794  
  3112,  14.960,      8664  
  3113,  14.963,      8025  
  3114,  14.966,      7503  
  3115,  14.969,      7084  
  3116,  14.973,      6890  
  3117,  14.976,      7233  
  3118,  14.979,      7422  
  3119,  14.982,      7584  
  3120,  14.985,      8410  
  3121,  14.989,      7393  
  3122,  14.992,      7309  
  3123,  14.995,      7972  
  3124,  14.998,      7474  
  3125,  15.001,      7791  
  3126,  15.004,      6776  
  3127,  15.008,      8220  
  3128,  15.011,      6670  
  3129,  15.014,      8018  
  3130,  15.017,      7120  
  3131,  15.020,      7450  
  3132,  15.023,      7367  
  3133,  15.027,      6787  
  3134,  15.030,      7086  
  3135,  15.033,      8057  
  3136,  15.036,      8206  
  3137,  15.039,      8903  
  3138,  15.042,      9033  
  3139,  15.046,      8751  
  3140,  15.049,      9313  
  3141,  15.052,      8874  
  3142,  15.055,      9310  
  3143,  15.058,     10581  
  3144,  15.061,      9744  
  3145,  15.065,     11846  
  3146,  15.068,      9687  
  3147,  15.071,     11558  
  3148,  15.074,     10068  
  3149,  15.077,     11163  
  3150,  15.081,      9182  
  3151,  15.084,      8954  
  3152,  15.087,      8680  
  3153,  15.090,      9389  
  3154,  15.093,      9038  
  3155,  15.096,      9588  
  3156,  15.100,      7858  
  3157,  15.103,      7226  
  3158,  15.106,      8917  
  3159,  15.109,      8006  
  3160,  15.112,      7445  
  3161,  15.115,      8713  
  3162,  15.119,      7642  
  3163,  15.122,      8106  
  3164,  15.125,      9415  
  3165,  15.128,      8241  
  3166,  15.131,      9134  
  3167,  15.134,      8460  
  3168,  15.138,     12114  
  3169,  15.141,     11530  
  3170,  15.144,     10754  
  3171,  15.147,     11550  
  3172,  15.150,     11984  
  3173,  15.153,     11344  
  3174,  15.157,     11300  
  3175,  15.160,     10393  
  3176,  15.163,     10629  
  3177,  15.166,     11111  
  3178,  15.169,     11044  
  3179,  15.173,      8518  
  3180,  15.176,      7404  
  3181,  15.179,      9151  
  3182,  15.182,      8303  
  3183,  15.185,      8029  
  3184,  15.188,      8490  
  3185,  15.192,      7184  
  3186,  15.195,      6983  
  3187,  15.198,      8206  
  3188,  15.201,      7541  
  3189,  15.204,      7305  
  3190,  15.207,      7620  
  3191,  15.211,      7582  
  3192,  15.214,      7788  
  3193,  15.217,      7740  
  3194,  15.220,      8684  
  3195,  15.223,      9309  
  3196,  15.226,     10305  
  3197,  15.230,      9483  
  3198,  15.233,     13873  
  3199,  15.236,     15640  
  3200,  15.239,     17783  
  3201,  15.242,     20190  
  3202,  15.246,     23013  
  3203,  15.249,     27556  
  3204,  15.252,     31535  
  3205,  15.255,     35446  
  3206,  15.258,     39890  
  3207,  15.261,     39171  
  3208,  15.265,     45217  
  3209,  15.268,     47436  
  3210,  15.271,     45532  
  3211,  15.274,     41965  
  3212,  15.277,     43493  
  3213,  15.280,     43190  
  3214,  15.284,     39428  
  3215,  15.287,     34080  
  3216,  15.290,     32997  
  3217,  15.293,     28201  
  3218,  15.296,     24799  
  3219,  15.299,     20115  
  3220,  15.303,     17152  
  3221,  15.306,     14497  
  3222,  15.309,     13404  
  3223,  15.312,     12032  
  3224,  15.315,      9521  
  3225,  15.318,      9142  
  3226,  15.322,      8464  
  3227,  15.325,      8013  
  3228,  15.328,      6754  
  3229,  15.331,      7127  
  3230,  15.334,      6130  
  3231,  15.338,      7675  
  3232,  15.341,      6675  
  3233,  15.344,      6457  
  3234,  15.347,      7235  
  3235,  15.350,      6781  
  3236,  15.353,      7679  
  3237,  15.357,      7641  
  3238,  15.360,      8236  
  3239,  15.363,      7487  
  3240,  15.366,      8064  
  3241,  15.369,      7045  
  3242,  15.372,      6795  
  3243,  15.376,      6719  
  3244,  15.379,      7462  
  3245,  15.382,      5973  
  3246,  15.385,      7475  
  3247,  15.388,      6748  
  3248,  15.391,      7384  
  3249,  15.395,      7086  
  3250,  15.398,      8031  
  3251,  15.401,      8531  
  3252,  15.404,      8623  
  3253,  15.407,      7018  
  3254,  15.410,      6787  
  3255,  15.414,      7559  
  3256,  15.417,      7495  
  3257,  15.420,      8430  
  3258,  15.423,      6834  
  3259,  15.426,      7332  
  3260,  15.430,      6809  
  3261,  15.433,      8720  
  3262,  15.436,      7683  
  3263,  15.439,      6782  
  3264,  15.442,      7795  
  3265,  15.445,      7342  
  3266,  15.449,      7732  
  3267,  15.452,      8148  
  3268,  15.455,      6958  
  3269,  15.458,      8214  
  3270,  15.461,      6579  
  3271,  15.464,      6938  
  3272,  15.468,      6871  
  3273,  15.471,      7102  
  3274,  15.474,      6875  
  3275,  15.477,      7145  
  3276,  15.480,      6657  
  3277,  15.483,      7456  
  3278,  15.487,      6920  
  3279,  15.490,      7367  
  3280,  15.493,      7527  
  3281,  15.496,      7905  
  3282,  15.499,      7565  
  3283,  15.502,      7398  
  3284,  15.506,      6657  
  3285,  15.509,      7799  
  3286,  15.512,      7131  
  3287,  15.515,      7641  
  3288,  15.518,      7256  
  3289,  15.522,      7259  
  3290,  15.525,      6910  
  3291,  15.528,      8217  
  3292,  15.531,      7876  
  3293,  15.534,      7626  
  3294,  15.537,      7416  
  3295,  15.541,      7564  
  3296,  15.544,      7132  
  3297,  15.547,      6464  
  3298,  15.550,      7293  
  3299,  15.553,      6320  
  3300,  15.556,      7822  
  3301,  15.560,      8138  
  3302,  15.563,      6826  
  3303,  15.566,      6256  
  3304,  15.569,      6245  
  3305,  15.572,      7157  
  3306,  15.575,      7090  
  3307,  15.579,      8114  
  3308,  15.582,      8017  
  3309,  15.585,      8381  
  3310,  15.588,      7544  
  3311,  15.591,      7682  
  3312,  15.594,      7983  
  3313,  15.598,      6846  
  3314,  15.601,      7787  
  3315,  15.604,      7811  
  3316,  15.607,      6669  
  3317,  15.610,      8040  
  3318,  15.614,      7394  
  3319,  15.617,      7901  
  3320,  15.620,      7253  
  3321,  15.623,      6250  
  3322,  15.626,      8697  
  3323,  15.629,      6931  
  3324,  15.633,      7666  
  3325,  15.636,      8637  
  3326,  15.639,      7233  
  3327,  15.642,      7840  
  3328,  15.645,      7002  
  3329,  15.648,      7211  
  3330,  15.652,      7041  
  3331,  15.655,      7585  
  3332,  15.658,      6854  
  3333,  15.661,      6448  
  3334,  15.664,      7838  
  3335,  15.667,      6911  
  3336,  15.671,      7617  
  3337,  15.674,      6290  
  3338,  15.677,      7319  
  3339,  15.680,      7483  
  3340,  15.683,      7235  
  3341,  15.687,      8008  
  3342,  15.690,      7118  
  3343,  15.693,      7898  
  3344,  15.696,      7262  
  3345,  15.699,      7341  
  3346,  15.702,      7201  
  3347,  15.706,      5859  
  3348,  15.709,      8018  
  3349,  15.712,      7195  
  3350,  15.715,      6912  
  3351,  15.718,      7840  
  3352,  15.721,      7094  
  3353,  15.725,      6687  
  3354,  15.728,      6713  
  3355,  15.731,      7573  
  3356,  15.734,      6520  
  3357,  15.737,      6759  
  3358,  15.740,      7428  
  3359,  15.744,      7707  
  3360,  15.747,      7747  
  3361,  15.750,      7689  
  3362,  15.753,      7659  
  3363,  15.756,      8154  
  3364,  15.759,      7793  
  3365,  15.763,      7072  
  3366,  15.766,      7457  
  3367,  15.769,      8638  
  3368,  15.772,      7594  
  3369,  15.775,      7428  
  3370,  15.779,      7349  
  3371,  15.782,      8283  
  3372,  15.785,      8293  
  3373,  15.788,      6699  
  3374,  15.791,      6502  
  3375,  15.794,      7444  
  3376,  15.798,      7014  
  3377,  15.801,      6608  
  3378,  15.804,      7296  
  3379,  15.807,      7355  
  3380,  15.810,      7627  
  3381,  15.813,      7714  
  3382,  15.817,      7185  
  3383,  15.820,      6617  
  3384,  15.823,      7117  
  3385,  15.826,      7718  
  3386,  15.829,      7114  
  3387,  15.832,      7222  
  3388,  15.836,      7370  
  3389,  15.839,      8087  
  3390,  15.842,      7275  
  3391,  15.845,      7909  
  3392,  15.848,      9200  
  3393,  15.851,      6247  
  3394,  15.855,      8258  
  3395,  15.858,      8200  
  3396,  15.861,      7353  
  3397,  15.864,      7664  
  3398,  15.867,      8228  
  3399,  15.871,      8365  
  3400,  15.874,      7648  
  3401,  15.877,      8009  
  3402,  15.880,      7587  
  3403,  15.883,      8009  
  3404,  15.886,     11156  
  3405,  15.890,     12901  
  3406,  15.893,     13745  
  3407,  15.896,     18003  
  3408,  15.899,     22105  
  3409,  15.902,     26297  
  3410,  15.905,     29796  
  3411,  15.909,     35537  
  3412,  15.912,     40547  
  3413,  15.915,     44807  
  3414,  15.918,     57668  
  3415,  15.921,     62218  
  3416,  15.924,     74938  
  3417,  15.928,     82089  
  3418,  15.931,     86970  
  3419,  15.934,     96028  
  3420,  15.937,    105749  
  3421,  15.940,    112561  
  3422,  15.943,    120836  
  3423,  15.947,    128214  
  3424,  15.950,    138879  
  3425,  15.953,    148146  
  3426,  15.956,    151885  
  3427,  15.959,    165987  
  3428,  15.963,    174284  
  3429,  15.966,    174666  
  3430,  15.969,    176103  
  3431,  15.972,    193265  
  3432,  15.975,    196490  
  3433,  15.978,    196108  
  3434,  15.982,    207522  
  3435,  15.985,    216451  
  3436,  15.988,    223879  
  3437,  15.991,    233242  
  3438,  15.994,    247144  
  3439,  15.997,    255135  
  3440,  16.001,    259081  
  3441,  16.004,    269567  
  3442,  16.007,    274409  
  3443,  16.010,    291500  
  3444,  16.013,    288306  
  3445,  16.016,    304107  
  3446,  16.020,    292675  
  3447,  16.023,    311728  
  3448,  16.026,    331857  
  3449,  16.029,    338721  
  3450,  16.032,    345842  
  3451,  16.035,    354725  
  3452,  16.039,    363627  
  3453,  16.042,    371448  
  3454,  16.045,    378244  
  3455,  16.048,    398362  
  3456,  16.051,    404613  
  3457,  16.055,    417916  
  3458,  16.058,    424317  
  3459,  16.061,    423960  
  3460,  16.064,    452823  
  3461,  16.067,    465892  
  3462,  16.070,    468576  
  3463,  16.074,    467209  
  3464,  16.077,    485828  
  3465,  16.080,    498835  
  3466,  16.083,    503785  
  3467,  16.086,    512778  
  3468,  16.089,    507371  
  3469,  16.093,    531526  
  3470,  16.096,    534684  
  3471,  16.099,    543618  
  3472,  16.102,    563483  
  3473,  16.105,    575633  
  3474,  16.108,    573711  
  3475,  16.112,    589924  
  3476,  16.115,    603574  
  3477,  16.118,    610855  
  3478,  16.121,    608772  
  3479,  16.124,    630232  
  3480,  16.127,    627642  
  3481,  16.131,    653011  
  3482,  16.134,    650751  
  3483,  16.137,    662037  
  3484,  16.140,    660361  
  3485,  16.143,    666850  
  3486,  16.147,    693615  
  3487,  16.150,    702072  
  3488,  16.153,    709390  
  3489,  16.156,    719870  
  3490,  16.159,    726315  
  3491,  16.162,    719377  
  3492,  16.166,    741117  
  3493,  16.169,    743496  
  3494,  16.172,    741206  
  3495,  16.175,    764530  
  3496,  16.178,    751626  
  3497,  16.181,    770488  
  3498,  16.185,    789387  
  3499,  16.188,    798272  
  3500,  16.191,    820872  
  3501,  16.194,    823335  
  3502,  16.197,    831427  
  3503,  16.200,    812029  
  3504,  16.204,    848407  
  3505,  16.207,    859844  
  3506,  16.210,    865545  
  3507,  16.213,    872163  
  3508,  16.216,    894931  
  3509,  16.220,    905152  
  3510,  16.223,    910656  
  3511,  16.226,    915196  
  3512,  16.229,    930236  
  3513,  16.232,    941516  
  3514,  16.235,    944501  
  3515,  16.239,    930916  
  3516,  16.242,    960381  
  3517,  16.245,    970915  
  3518,  16.248,    968598  
  3519,  16.251,    970126  
  3520,  16.254,    992835  
  3521,  16.258,   1013033  
  3522,  16.261,   1025166  
  3523,  16.264,   1044232  
  3524,  16.267,   1027087  
  3525,  16.270,   1040265  
  3526,  16.273,   1018389  
  3527,  16.277,   1052106  
  3528,  16.280,   1056768  
  3529,  16.283,   1056026  
  3530,  16.286,   1077859  
  3531,  16.289,   1100150  
  3532,  16.292,   1108939  
  3533,  16.296,   1099997  
  3534,  16.299,   1110415  
  3535,  16.302,   1113885  
  3536,  16.305,   1093748  
  3537,  16.308,   1133210  
  3538,  16.311,   1126807  
  3539,  16.315,   1137735  
  3540,  16.318,   1154462  
  3541,  16.321,   1115270  
  3542,  16.324,   1171639  
  3543,  16.327,   1183900  
  3544,  16.331,   1175899  
  3545,  16.334,   1173014  
  3546,  16.337,   1177669  
  3547,  16.340,   1202173  
  3548,  16.343,   1227021  
  3549,  16.346,   1216546  
  3550,  16.350,   1213788  
  3551,  16.353,   1239208  
  3552,  16.356,   1238992  
  3553,  16.359,   1232807  
  3554,  16.362,   1232101  
  3555,  16.365,   1238440  
  3556,  16.369,   1236343  
  3557,  16.372,   1221501  
  3558,  16.375,   1229574  
  3559,  16.378,   1234275  
  3560,  16.381,   1228222  
  3561,  16.384,   1230627  
  3562,  16.388,   1240537  
  3563,  16.391,   1225411  
  3564,  16.394,   1234960  
  3565,  16.397,   1239840  
  3566,  16.400,   1236486  
  3567,  16.404,   1206460  
  3568,  16.407,   1241595  
  3569,  16.410,   1248152  
